corte,expressao,posicao_mm,valor
y,Mag_H,3.904,14.278110085141607
y,Mag_H,3.908,14.16752896029323
y,Mag_H,3.9119999999999995,14.057149211627243
y,Mag_H,3.916,13.946971553372084
y,Mag_H,3.92,13.836996697240176
y,Mag_H,3.9239999999999995,13.727225352428071
y,Mag_H,3.928,13.617658225616216
y,Mag_H,3.9319999999999995,13.508296020969304
y,Mag_H,3.9360000000000004,13.399139440135926
y,Mag_H,3.94,13.290189182248788
y,Mag_H,3.9439999999999995,13.181445943924587
y,Mag_H,3.948,13.072910419264158
y,Mag_H,3.9519999999999995,12.964583299852297
y,Mag_H,3.9560000000000004,12.856465274757872
y,Mag_H,3.96,12.748557030533817
y,Mag_H,3.9639999999999995,12.64085925121714
y,Mag_H,3.968,12.533372618328801
y,Mag_H,3.972,12.426097810873909
y,Mag_H,3.9760000000000004,12.319035505341512
y,Mag_H,3.98,12.212186375704842
y,Mag_H,3.9839999999999995,12.105551093421106
y,Mag_H,3.988,11.999130327431487
y,Mag_H,3.992,11.892924744161313
y,Mag_H,3.9960000000000004,11.78693500751998
y,Mag_H,4.0,11.681161778900831
